,filepath,superclass,label,split
6517,water_area/sea/sea(369).tif,water area,sea,train
6518,woodland/sparse_forest/sparse_forest(143).tif,woodland,sparse forest,train
6519,water_area/stream/stream(641).tif,water area,stream,train
6520,water_area/coastline/coastline(320).tif,water area,coastline,train
6521,other_land/snow_mountain/snow_mountain(841).tif,other land,snow mountain,train
6522,water_area/sea/sea(866).tif,water area,sea,train
6523,other_land/snow_mountain/snow_mountain(712).tif,other land,snow mountain,train
6524,water_area/stream/stream(422).tif,water area,stream,train
6525,construction_land/storage_room/storage_room(1248).tif,construction land,storage room,train
6526,water_area/dam/dam(236).tif,water area,dam,train
6527,water_area/sea/sea(264).tif,water area,sea,train
6528,woodland/sparse_forest/sparse_forest(356).tif,woodland,sparse forest,train
6529,woodland/mangrove/mangrove(661).tif,woodland,mangrove,train
6530,transportation/crossroads/crossroads(18).tif,transportation,crossroads,train
6531,woodland/mangrove/mangrove(188).tif,woodland,mangrove,train
6532,water_area/sea/sea(734).tif,water area,sea,train
6533,cultivated_land/bare_land/bare_land(230).tif,cultivated land,bare land,train
6534,cultivated_land/bare_land/bare_land(826).tif,cultivated land,bare land,train
6535,other_land/desert/desert(786).tif,other land,desert,train
6536,transportation/airport_runway/airport_runway(503).tif,transportation,airport runway,train
6537,other_land/desert/desert(660).tif,other land,desert,train
6538,cultivated_land/dry_farm/dry_farm(564).tif,cultivated land,dry farm,train
6539,other_land/desert/desert(249).tif,other land,desert,train
6540,construction_land/storage_room/storage_room(943).tif,construction land,storage room,train
6541,woodland/forest/forest(107).tif,woodland,forest,train
6542,other_land/snow_mountain/snow_mountain(942).tif,other land,snow mountain,train
6543,transportation/avenue/avenue(268).tif,transportation,avenue,train
6544,water_area/lakeshore/lakeshore(70).tif,water area,lakeshore,train
6545,other_land/desert/desert(510).tif,other land,desert,train
6546,woodland/artificial_grassland/artificial_grassland(13).tif,woodland,artificial grassland,train
6547,woodland/river_protection_forest/river_protetion_forest(229).tif,woodland,river protection forest,train
6548,other_objects/town/town(6).tif,other objects,town,train
6549,other_objects/pipeline/pipeline(129).tif,other objects,pipeline,train
6550,construction_land/city_building/city_building(278).tif,construction land,city building,train
6551,other_land/snow_mountain/snow_mountain(472).tif,other land,snow mountain,train
6552,cultivated_land/dry_farm/dry_farm(790).tif,cultivated land,dry farm,train
6553,woodland/forest/forest(813).tif,woodland,forest,train
6554,water_area/stream/stream(632).tif,water area,stream,train
6555,other_objects/town/town(137).tif,other objects,town,train
6556,transportation/parkinglot/parkinglot(14).tif,transportation,parkinglot,train
6557,water_area/river/river(403).tif,water area,river,train
6558,cultivated_land/bare_land/bare_land(27).tif,cultivated land,bare land,train
6559,woodland/shrubwood/shrubwood(357).tif,woodland,shrubwood,train
6560,cultivated_land/dry_farm/dry_farm(983).tif,cultivated land,dry farm,train
6561,water_area/sea/sea(532).tif,water area,sea,train
6562,other_land/desert/desert(304).tif,other land,desert,train
6563,transportation/parkinglot/parkinglot(158).tif,transportation,parkinglot,train
6564,water_area/stream/stream(158).tif,water area,stream,train
6565,water_area/hirst/hirst(613).tif,water area,hirst,train
6566,transportation/crossroads/crossroads(538).tif,transportation,crossroads,train
6567,water_area/stream/stream(6).tif,water area,stream,train
6568,other_land/snow_mountain/snow_mountain(443).tif,other land,snow mountain,train
6569,construction_land/container/container(645).tif,construction land,container,train
6570,cultivated_land/dry_farm/dry_farm(1180).tif,cultivated land,dry farm,train
6571,construction_land/storage_room/storage_room(164).tif,construction land,storage room,train
6572,cultivated_land/bare_land/bare_land(220).tif,cultivated land,bare land,train
6573,woodland/mangrove/mangrove(149).tif,woodland,mangrove,train
6574,woodland/mangrove/mangrove(639).tif,woodland,mangrove,train
6575,construction_land/storage_room/storage_room(461).tif,construction land,storage room,train
6576,construction_land/storage_room/storage_room(435).tif,construction land,storage room,train
6577,woodland/mangrove/mangrove(807).tif,woodland,mangrove,train
6578,cultivated_land/green_farmland/green_farmland(336).tif,cultivated land,green farmland,train
6579,water_area/hirst/hirst(455).tif,water area,hirst,train
6580,transportation/parkinglot/parkinglot(119).tif,transportation,parkinglot,train
6581,cultivated_land/dry_farm/dry_farm(891).tif,cultivated land,dry farm,train
6582,other_land/snow_mountain/snow_mountain(88).tif,other land,snow mountain,train
6583,woodland/mangrove/mangrove(1014).tif,woodland,mangrove,train
6584,other_land/mountain/mountain(705).tif,other land,mountain,train
6585,transportation/parkinglot/parkinglot(390).tif,transportation,parkinglot,train
6586,woodland/forest/forest(297).tif,woodland,forest,train
6587,transportation/avenue/avenue(485).tif,transportation,avenue,train
6588,construction_land/residents/residents(673).tif,construction land,residents,train
6589,water_area/dam/dam(158).tif,water area,dam,train
6590,other_land/mountain/mountain(770).tif,other land,mountain,train
6591,water_area/coastline/coastline(125).tif,water area,coastline,train
6592,transportation/airport_runway/airport_runway(320).tif,transportation,airport runway,train
6593,transportation/bridge/bridge(67).tif,transportation,bridge,train
6594,construction_land/container/container(616).tif,construction land,container,train
6595,construction_land/residents/residents(15).tif,construction land,residents,train
6596,transportation/crossroads/crossroads(332).tif,transportation,crossroads,train
6597,construction_land/city_building/city_building(912).tif,construction land,city building,train
6598,woodland/shrubwood/shrubwood(657).tif,woodland,shrubwood,train
6599,construction_land/storage_room/storage_room(1229).tif,construction land,storage room,train
6600,cultivated_land/bare_land/bare_land(723).tif,cultivated land,bare land,train
6601,cultivated_land/green_farmland/green_farmland(216).tif,cultivated land,green farmland,train
6602,construction_land/residents/residents(419).tif,construction land,residents,train
6603,other_objects/town/town(99).tif,other objects,town,train
6604,transportation/marina/marina(241).tif,transportation,marina,train
6605,cultivated_land/dry_farm/dry_farm(949).tif,cultivated land,dry farm,train
6606,construction_land/storage_room/storage_room(1266).tif,construction land,storage room,train
6607,construction_land/container/container(452).tif,construction land,container,train
6608,other_land/sandbeach/sand_beach(536).tif,other land,sandbeach,train
6609,construction_land/city_building/city_building(692).tif,construction land,city building,train
6610,woodland/sapling/sapling(813).tif,woodland,sapling,train
6611,water_area/stream/stream(23).tif,water area,stream,train
6612,other_objects/town/town(103).tif,other objects,town,train
6613,other_land/mountain/mountain(614).tif,other land,mountain,train
6614,other_objects/airplane/airplane(343).tif,other objects,airplane,train
6615,woodland/sparse_forest/sparse_forest(46).tif,woodland,sparse forest,train
6616,woodland/shrubwood/shrubwood(210).tif,woodland,shrubwood,train
6617,woodland/sparse_forest/sparse_forest(779).tif,woodland,sparse forest,train
6618,transportation/bridge/bridge(369).tif,transportation,bridge,train
6619,other_land/desert/desert(185).tif,other land,desert,train
6620,transportation/crossroads/crossroads(363).tif,transportation,crossroads,train
6621,construction_land/storage_room/storage_room(460).tif,construction land,storage room,train
6622,woodland/sapling/sapling(560).tif,woodland,sapling,train
6623,other_land/snow_mountain/snow_mountain(1117).tif,other land,snow mountain,train
6624,transportation/crossroads/crossroads(121).tif,transportation,crossroads,train
6625,water_area/hirst/hirst(557).tif,water area,hirst,train
6626,woodland/sparse_forest/sparse_forest(228).tif,woodland,sparse forest,train
6627,other_objects/pipeline/pipeline(176).tif,other objects,pipeline,train
6628,transportation/avenue/avenue(156).tif,transportation,avenue,train
6629,cultivated_land/green_farmland/green_farmland(208).tif,cultivated land,green farmland,train
6630,woodland/river_protection_forest/river_protetion_forest(57).tif,woodland,river protection forest,train
6631,woodland/artificial_grassland/artificial_grassland(184).tif,woodland,artificial grassland,train
6632,woodland/shrubwood/shrubwood(1205).tif,woodland,shrubwood,train
6633,cultivated_land/green_farmland/green_farmland(267).tif,cultivated land,green farmland,train
6634,woodland/sparse_forest/sparse_forest(892).tif,woodland,sparse forest,train
6635,woodland/shrubwood/shrubwood(68).tif,woodland,shrubwood,train
6636,transportation/airport_runway/airport_runway(467).tif,transportation,airport runway,train
6637,cultivated_land/green_farmland/green_farmland(356).tif,cultivated land,green farmland,train
6638,cultivated_land/green_farmland/green_farmland(198).tif,cultivated land,green farmland,train
6639,woodland/artificial_grassland/artificial_grassland(12).tif,woodland,artificial grassland,train
6640,other_land/snow_mountain/snow_mountain(591).tif,other land,snow mountain,train
6641,woodland/forest/forest(974).tif,woodland,forest,train
6642,water_area/sea/sea(361).tif,water area,sea,train
6643,woodland/sparse_forest/sparse_forest(341).tif,woodland,sparse forest,train
6644,water_area/sea/sea(180).tif,water area,sea,train
6645,woodland/mangrove/mangrove(787).tif,woodland,mangrove,train
6646,transportation/avenue/avenue(273).tif,transportation,avenue,train
6647,water_area/sea/sea(336).tif,water area,sea,train
6648,cultivated_land/green_farmland/green_farmland(416).tif,cultivated land,green farmland,train
6649,woodland/sparse_forest/sparse_forest(551).tif,woodland,sparse forest,train
6650,water_area/stream/stream(289).tif,water area,stream,train
6651,other_land/mountain/mountain(413).tif,other land,mountain,train
6652,cultivated_land/dry_farm/dry_farm(171).tif,cultivated land,dry farm,train
6653,construction_land/city_building/city_building(602).tif,construction land,city building,train
6654,woodland/forest/forest(55).tif,woodland,forest,train
6655,other_land/desert/desert(44).tif,other land,desert,train
6656,construction_land/storage_room/storage_room(375).tif,construction land,storage room,train
6657,transportation/avenue/avenue(507).tif,transportation,avenue,train
6658,other_land/desert/desert(464).tif,other land,desert,train
6659,cultivated_land/green_farmland/green_farmland(236).tif,cultivated land,green farmland,train
6660,woodland/river_protection_forest/river_protetion_forest(207).tif,woodland,river protection forest,train
6661,water_area/sea/sea(976).tif,water area,sea,train
6662,construction_land/city_building/city_building(51).tif,construction land,city building,train
6663,other_objects/town/town(230).tif,other objects,town,train
6664,woodland/shrubwood/shrubwood(1084).tif,woodland,shrubwood,train
6665,construction_land/residents/residents(348).tif,construction land,residents,train
6666,transportation/highway/highway(140).tif,transportation,highway,train
6667,woodland/mangrove/mangrove(79).tif,woodland,mangrove,train
6668,other_land/snow_mountain/snow_mountain(1019).tif,other land,snow mountain,train
6669,other_objects/town/town(160).tif,other objects,town,train
6670,woodland/artificial_grassland/artificial_grassland(19).tif,woodland,artificial grassland,train
6671,construction_land/container/container(569).tif,construction land,container,train
6672,woodland/shrubwood/shrubwood(1293).tif,woodland,shrubwood,train
6673,woodland/artificial_grassland/artificial_grassland(196).tif,woodland,artificial grassland,train
6674,woodland/shrubwood/shrubwood(1090).tif,woodland,shrubwood,train
6675,transportation/airport_runway/airport_runway(93).tif,transportation,airport runway,train
6676,other_land/snow_mountain/snow_mountain(415).tif,other land,snow mountain,train
6677,other_land/snow_mountain/snow_mountain(757).tif,other land,snow mountain,train
6678,transportation/bridge/bridge(97).tif,transportation,bridge,train
6679,woodland/sapling/sapling(712).tif,woodland,sapling,train
6680,water_area/lakeshore/lakeshore(65).tif,water area,lakeshore,train
6681,woodland/forest/forest(1032).tif,woodland,forest,train
6682,water_area/sea/sea(574).tif,water area,sea,train
6683,cultivated_land/bare_land/bare_land(402).tif,cultivated land,bare land,train
6684,water_area/hirst/hirst(387).tif,water area,hirst,train
6685,water_area/hirst/hirst(353).tif,water area,hirst,train
6686,water_area/sea/sea(242).tif,water area,sea,train
6687,transportation/parkinglot/parkinglot(277).tif,transportation,parkinglot,train
6688,other_land/desert/desert(975).tif,other land,desert,train
6689,water_area/stream/stream(570).tif,water area,stream,train
6690,woodland/sapling/sapling(806).tif,woodland,sapling,train
6691,cultivated_land/dry_farm/dry_farm(787).tif,cultivated land,dry farm,train
6692,cultivated_land/dry_farm/dry_farm(574).tif,cultivated land,dry farm,train
6693,water_area/coastline/coastline(302).tif,water area,coastline,train
6694,transportation/bridge/bridge(464).tif,transportation,bridge,train
6695,transportation/bridge/bridge(204).tif,transportation,bridge,train
6696,cultivated_land/green_farmland/green_farmland(3).tif,cultivated land,green farmland,train
6697,woodland/forest/forest(805).tif,woodland,forest,train
6698,woodland/shrubwood/shrubwood(337).tif,woodland,shrubwood,train
6699,woodland/sparse_forest/sparse_forest(411).tif,woodland,sparse forest,train
6700,water_area/river/river(297).tif,water area,river,train
6701,cultivated_land/bare_land/bare_land(189).tif,cultivated land,bare land,train
6702,water_area/sea/sea(197).tif,water area,sea,train
6703,woodland/artificial_grassland/artificial_grassland(119).tif,woodland,artificial grassland,train
6704,woodland/mangrove/mangrove(177).tif,woodland,mangrove,train
6705,water_area/dam/dam(92).tif,water area,dam,train
6706,cultivated_land/bare_land/bare_land(448).tif,cultivated land,bare land,train
6707,other_objects/airplane/airplane(315).tif,other objects,airplane,train
6708,transportation/parkinglot/parkinglot(91).tif,transportation,parkinglot,train
6709,water_area/sea/sea(689).tif,water area,sea,train
6710,other_objects/airplane/airplane(229).tif,other objects,airplane,train
6711,construction_land/container/container(638).tif,construction land,container,train
6712,water_area/hirst/hirst(466).tif,water area,hirst,train
6713,water_area/hirst/hirst(384).tif,water area,hirst,train
6714,transportation/marina/marina(236).tif,transportation,marina,train
6715,woodland/sparse_forest/sparse_forest(553).tif,woodland,sparse forest,train
6716,cultivated_land/dry_farm/dry_farm(1056).tif,cultivated land,dry farm,train
6717,cultivated_land/dry_farm/dry_farm(332).tif,cultivated land,dry farm,train
6718,water_area/dam/dam(31).tif,water area,dam,train
6719,water_area/sea/sea(733).tif,water area,sea,train
6720,construction_land/residents/residents(279).tif,construction land,residents,train
6721,construction_land/city_building/city_building(905).tif,construction land,city building,train
6722,transportation/avenue/avenue(489).tif,transportation,avenue,train
6723,water_area/hirst/hirst(543).tif,water area,hirst,train
6724,construction_land/storage_room/storage_room(239).tif,construction land,storage room,train
6725,woodland/sapling/sapling(505).tif,woodland,sapling,train
6726,water_area/sea/sea(985).tif,water area,sea,train
6727,water_area/river/river(83).tif,water area,river,train
6728,cultivated_land/bare_land/bare_land(359).tif,cultivated land,bare land,train
6729,woodland/sparse_forest/sparse_forest(665).tif,woodland,sparse forest,train
6730,cultivated_land/green_farmland/green_farmland(526).tif,cultivated land,green farmland,train
6731,transportation/avenue/avenue(13).tif,transportation,avenue,train
6732,other_objects/pipeline/pipeline(67).tif,other objects,pipeline,train
6733,transportation/airport_runway/airport_runway(570).tif,transportation,airport runway,train
6734,water_area/hirst/hirst(170).tif,water area,hirst,train
6735,woodland/mangrove/mangrove(745).tif,woodland,mangrove,train
6736,water_area/coastline/coastline(83).tif,water area,coastline,train
6737,woodland/artificial_grassland/artificial_grassland(44).tif,woodland,artificial grassland,train
6738,other_land/mountain/mountain(473).tif,other land,mountain,train
6739,other_land/desert/desert(120).tif,other land,desert,train
6740,water_area/river/river(370).tif,water area,river,train
6741,woodland/sapling/sapling(13).tif,woodland,sapling,train
6742,transportation/airport_runway/airport_runway(274).tif,transportation,airport runway,train
6743,construction_land/city_building/city_building(732).tif,construction land,city building,train
6744,transportation/airport_runway/airport_runway(404).tif,transportation,airport runway,train
6745,transportation/airport_runway/airport_runway(303).tif,transportation,airport runway,train
6746,transportation/marina/marina(169).tif,transportation,marina,train
6747,transportation/airport_runway/airport_runway(132).tif,transportation,airport runway,train
6748,water_area/sea/sea(891).tif,water area,sea,train
6749,other_objects/town/town(66).tif,other objects,town,train
6750,other_land/desert/desert(828).tif,other land,desert,train
6751,transportation/airport_runway/airport_runway(450).tif,transportation,airport runway,train
6752,water_area/river/river(9).tif,water area,river,train
6753,construction_land/container/container(39).tif,construction land,container,train
6754,woodland/sparse_forest/sparse_forest(784).tif,woodland,sparse forest,train
6755,woodland/sparse_forest/sparse_forest(870).tif,woodland,sparse forest,train
6756,other_objects/pipeline/pipeline(186).tif,other objects,pipeline,train
6757,cultivated_land/dry_farm/dry_farm(449).tif,cultivated land,dry farm,train
6758,woodland/sapling/sapling(595).tif,woodland,sapling,train
6759,water_area/lakeshore/lakeshore(374).tif,water area,lakeshore,train
6760,construction_land/storage_room/storage_room(675).tif,construction land,storage room,train
6761,water_area/hirst/hirst(319).tif,water area,hirst,train
6762,cultivated_land/dry_farm/dry_farm(1147).tif,cultivated land,dry farm,train
6763,cultivated_land/green_farmland/green_farmland(383).tif,cultivated land,green farmland,train
6764,cultivated_land/dry_farm/dry_farm(1034).tif,cultivated land,dry farm,train
6765,transportation/bridge/bridge(59).tif,transportation,bridge,train
6766,water_area/river/river(276).tif,water area,river,train
6767,woodland/shrubwood/shrubwood(1108).tif,woodland,shrubwood,train
6768,other_land/snow_mountain/snow_mountain(774).tif,other land,snow mountain,train
6769,woodland/forest/forest(914).tif,woodland,forest,train
6770,other_land/desert/desert(1080).tif,other land,desert,train
6771,water_area/hirst/hirst(81).tif,water area,hirst,train
6772,woodland/mangrove/mangrove(975).tif,woodland,mangrove,train
6773,woodland/sparse_forest/sparse_forest(1011).tif,woodland,sparse forest,train
6774,transportation/crossroads/crossroads(218).tif,transportation,crossroads,train
6775,water_area/river/river(225).tif,water area,river,train
6776,woodland/shrubwood/shrubwood(1173).tif,woodland,shrubwood,train
6777,woodland/shrubwood/shrubwood(1180).tif,woodland,shrubwood,train
6778,cultivated_land/dry_farm/dry_farm(48).tif,cultivated land,dry farm,train
6779,transportation/avenue/avenue(542).tif,transportation,avenue,train
6780,other_land/mountain/mountain(695).tif,other land,mountain,train
6781,other_land/snow_mountain/snow_mountain(277).tif,other land,snow mountain,train
6782,woodland/forest/forest(111).tif,woodland,forest,train
6783,other_land/snow_mountain/snow_mountain(519).tif,other land,snow mountain,train
6784,construction_land/storage_room/storage_room(166).tif,construction land,storage room,train
6785,water_area/stream/stream(365).tif,water area,stream,train
6786,woodland/mangrove/mangrove(432).tif,woodland,mangrove,train
6787,transportation/crossroads/crossroads(424).tif,transportation,crossroads,train
6788,water_area/coastline/coastline(351).tif,water area,coastline,train
6789,woodland/mangrove/mangrove(445).tif,woodland,mangrove,train
6790,other_land/desert/desert(472).tif,other land,desert,train
6791,woodland/shrubwood/shrubwood(961).tif,woodland,shrubwood,train
6792,other_land/desert/desert(296).tif,other land,desert,train
6793,other_land/mountain/mountain(158).tif,other land,mountain,train
6794,construction_land/city_building/city_building(61).tif,construction land,city building,train
6795,other_land/mountain/mountain(132).tif,other land,mountain,train
6796,cultivated_land/green_farmland/green_farmland(630).tif,cultivated land,green farmland,train
6797,transportation/bridge/bridge(440).tif,transportation,bridge,train
6798,transportation/crossroads/crossroads(98).tif,transportation,crossroads,train
6799,woodland/sparse_forest/sparse_forest(510).tif,woodland,sparse forest,train
6800,woodland/sparse_forest/sparse_forest(397).tif,woodland,sparse forest,train
6801,transportation/avenue/avenue(439).tif,transportation,avenue,train
6802,water_area/hirst/hirst(307).tif,water area,hirst,train
6803,woodland/river_protection_forest/river_protetion_forest(153).tif,woodland,river protection forest,train
6804,other_land/mountain/mountain(688).tif,other land,mountain,train
6805,construction_land/residents/residents(588).tif,construction land,residents,train
6806,construction_land/container/container(659).tif,construction land,container,train
6807,construction_land/storage_room/storage_room(310).tif,construction land,storage room,train
6808,woodland/forest/forest(1060).tif,woodland,forest,train
6809,woodland/sparse_forest/sparse_forest(153).tif,woodland,sparse forest,train
6810,transportation/highway/highway(165).tif,transportation,highway,train
6811,transportation/parkinglot/parkinglot(178).tif,transportation,parkinglot,train
6812,water_area/sea/sea(13).tif,water area,sea,train
6813,cultivated_land/green_farmland/green_farmland(338).tif,cultivated land,green farmland,train
6814,woodland/artificial_grassland/artificial_grassland(139).tif,woodland,artificial grassland,train
6815,water_area/sea/sea(459).tif,water area,sea,train
6816,other_land/desert/desert(182).tif,other land,desert,train
6817,transportation/parkinglot/parkinglot(292).tif,transportation,parkinglot,train
6818,cultivated_land/bare_land/bare_land(749).tif,cultivated land,bare land,train
6819,woodland/sapling/sapling(57).tif,woodland,sapling,train
6820,water_area/coastline/coastline(122).tif,water area,coastline,train
6821,woodland/mangrove/mangrove(842).tif,woodland,mangrove,train
6822,water_area/stream/stream(175).tif,water area,stream,train
6823,cultivated_land/green_farmland/green_farmland(159).tif,cultivated land,green farmland,train
6824,construction_land/residents/residents(373).tif,construction land,residents,train
6825,transportation/bridge/bridge(35).tif,transportation,bridge,train
6826,water_area/river/river(424).tif,water area,river,train
6827,woodland/forest/forest(728).tif,woodland,forest,train
6828,woodland/sapling/sapling(356).tif,woodland,sapling,train
6829,water_area/river/river(15).tif,water area,river,train
6830,other_land/sandbeach/sand_beach(394).tif,other land,sandbeach,train
6831,other_land/desert/desert(45).tif,other land,desert,train
6832,construction_land/city_building/city_building(59).tif,construction land,city building,train
6833,cultivated_land/green_farmland/green_farmland(402).tif,cultivated land,green farmland,train
6834,woodland/river_protection_forest/river_protetion_forest(91).tif,woodland,river protection forest,train
6835,construction_land/storage_room/storage_room(87).tif,construction land,storage room,train
6836,construction_land/city_building/city_building(898).tif,construction land,city building,train
6837,other_land/mountain/mountain(400).tif,other land,mountain,train
6838,cultivated_land/green_farmland/green_farmland(495).tif,cultivated land,green farmland,train
6839,woodland/sapling/sapling(122).tif,woodland,sapling,train
6840,water_area/dam/dam(38).tif,water area,dam,train
6841,other_land/sandbeach/sand_beach(318).tif,other land,sandbeach,train
6842,construction_land/residents/residents(191).tif,construction land,residents,train
6843,construction_land/residents/residents(16).tif,construction land,residents,train
6844,other_land/desert/desert(197).tif,other land,desert,train
6845,woodland/sparse_forest/sparse_forest(448).tif,woodland,sparse forest,train
6846,woodland/artificial_grassland/artificial_grassland(189).tif,woodland,artificial grassland,train
6847,transportation/avenue/avenue(408).tif,transportation,avenue,train
6848,transportation/avenue/avenue(383).tif,transportation,avenue,train
6849,transportation/parkinglot/parkinglot(115).tif,transportation,parkinglot,train
6850,cultivated_land/dry_farm/dry_farm(1233).tif,cultivated land,dry farm,train
6851,other_land/snow_mountain/snow_mountain(120).tif,other land,snow mountain,train
6852,woodland/mangrove/mangrove(932).tif,woodland,mangrove,train
6853,water_area/river/river(420).tif,water area,river,train
6854,other_land/desert/desert(358).tif,other land,desert,train
6855,cultivated_land/green_farmland/green_farmland(631).tif,cultivated land,green farmland,train
6856,woodland/artificial_grassland/artificial_grassland(117).tif,woodland,artificial grassland,train
6857,construction_land/storage_room/storage_room(915).tif,construction land,storage room,train
6858,other_land/sandbeach/sand_beach(467).tif,other land,sandbeach,train
6859,construction_land/container/container(307).tif,construction land,container,train
6860,other_land/mountain/mountain(19).tif,other land,mountain,train
6861,other_land/mountain/mountain(254).tif,other land,mountain,train
6862,cultivated_land/bare_land/bare_land(642).tif,cultivated land,bare land,train
6863,water_area/lakeshore/lakeshore(225).tif,water area,lakeshore,train
6864,cultivated_land/bare_land/bare_land(282).tif,cultivated land,bare land,train
6865,cultivated_land/bare_land/bare_land(742).tif,cultivated land,bare land,train
6866,water_area/sea/sea(1021).tif,water area,sea,train
6867,woodland/shrubwood/shrubwood(509).tif,woodland,shrubwood,train
6868,cultivated_land/dry_farm/dry_farm(187).tif,cultivated land,dry farm,train
6869,woodland/shrubwood/shrubwood(102).tif,woodland,shrubwood,train
6870,other_objects/town/town(53).tif,other objects,town,train
6871,construction_land/residents/residents(771).tif,construction land,residents,train
6872,construction_land/city_building/city_building(632).tif,construction land,city building,train
6873,construction_land/container/container(249).tif,construction land,container,train
6874,other_land/desert/desert(1005).tif,other land,desert,train
6875,woodland/mangrove/mangrove(545).tif,woodland,mangrove,train
6876,water_area/hirst/hirst(243).tif,water area,hirst,train
6877,woodland/river_protection_forest/river_protetion_forest(304).tif,woodland,river protection forest,train
6878,woodland/artificial_grassland/artificial_grassland(218).tif,woodland,artificial grassland,train
6879,woodland/sparse_forest/sparse_forest(737).tif,woodland,sparse forest,train
6880,cultivated_land/bare_land/bare_land(850).tif,cultivated land,bare land,train
6881,construction_land/storage_room/storage_room(641).tif,construction land,storage room,train
6882,woodland/forest/forest(838).tif,woodland,forest,train
6883,construction_land/residents/residents(388).tif,construction land,residents,train
6884,other_land/desert/desert(127).tif,other land,desert,train
6885,other_land/sandbeach/sand_beach(298).tif,other land,sandbeach,train
6886,cultivated_land/bare_land/bare_land(735).tif,cultivated land,bare land,train
6887,woodland/forest/forest(560).tif,woodland,forest,train
6888,other_land/sandbeach/sand_beach(235).tif,other land,sandbeach,train
6889,cultivated_land/dry_farm/dry_farm(662).tif,cultivated land,dry farm,train
6890,construction_land/container/container(301).tif,construction land,container,train
6891,construction_land/storage_room/storage_room(41).tif,construction land,storage room,train
6892,other_land/desert/desert(21).tif,other land,desert,train
6893,other_land/sandbeach/sand_beach(471).tif,other land,sandbeach,train
6894,other_land/desert/desert(372).tif,other land,desert,train
6895,cultivated_land/green_farmland/green_farmland(205).tif,cultivated land,green farmland,train
6896,water_area/hirst/hirst(248).tif,water area,hirst,train
6897,water_area/sea/sea(905).tif,water area,sea,train
6898,water_area/lakeshore/lakeshore(185).tif,water area,lakeshore,train
6899,transportation/crossroads/crossroads(275).tif,transportation,crossroads,train
6900,transportation/parkinglot/parkinglot(352).tif,transportation,parkinglot,train
6901,woodland/sparse_forest/sparse_forest(844).tif,woodland,sparse forest,train
6902,woodland/sparse_forest/sparse_forest(195).tif,woodland,sparse forest,train
6903,woodland/mangrove/mangrove(682).tif,woodland,mangrove,train
6904,other_land/mountain/mountain(555).tif,other land,mountain,train
6905,other_land/snow_mountain/snow_mountain(577).tif,other land,snow mountain,train
6906,water_area/coastline/coastline(63).tif,water area,coastline,train
6907,cultivated_land/dry_farm/dry_farm(554).tif,cultivated land,dry farm,train
6908,woodland/shrubwood/shrubwood(81).tif,woodland,shrubwood,train
6909,construction_land/storage_room/storage_room(700).tif,construction land,storage room,train
6910,construction_land/city_building/city_building(86).tif,construction land,city building,train
6911,woodland/forest/forest(450).tif,woodland,forest,train
6912,water_area/dam/dam(231).tif,water area,dam,train
6913,water_area/river/river(26).tif,water area,river,train
6914,woodland/shrubwood/shrubwood(1287).tif,woodland,shrubwood,train
6915,woodland/shrubwood/shrubwood(623).tif,woodland,shrubwood,train
6916,woodland/shrubwood/shrubwood(407).tif,woodland,shrubwood,train
6917,woodland/sapling/sapling(743).tif,woodland,sapling,train
6918,transportation/avenue/avenue(310).tif,transportation,avenue,train
6919,other_land/desert/desert(525).tif,other land,desert,train
6920,construction_land/city_building/city_building(610).tif,construction land,city building,train
6921,woodland/sparse_forest/sparse_forest(504).tif,woodland,sparse forest,train
6922,transportation/parkinglot/parkinglot(151).tif,transportation,parkinglot,train
6923,transportation/bridge/bridge(25).tif,transportation,bridge,train
6924,construction_land/city_building/city_building(547).tif,construction land,city building,train
6925,construction_land/city_building/city_building(998).tif,construction land,city building,train
6926,woodland/artificial_grassland/artificial_grassland(230).tif,woodland,artificial grassland,train
6927,woodland/forest/forest(271).tif,woodland,forest,train
6928,water_area/river/river(161).tif,water area,river,train
6929,water_area/river/river(54).tif,water area,river,train
6930,other_land/desert/desert(1055).tif,other land,desert,train
6931,cultivated_land/dry_farm/dry_farm(406).tif,cultivated land,dry farm,train
6932,woodland/forest/forest(484).tif,woodland,forest,train
6933,transportation/avenue/avenue(199).tif,transportation,avenue,train
6934,woodland/river_protection_forest/river_protetion_forest(419).tif,woodland,river protection forest,train
6935,transportation/marina/marina(191).tif,transportation,marina,train
6936,cultivated_land/dry_farm/dry_farm(460).tif,cultivated land,dry farm,train
6937,construction_land/container/container(189).tif,construction land,container,train
6938,other_land/snow_mountain/snow_mountain(777).tif,other land,snow mountain,train
6939,woodland/forest/forest(820).tif,woodland,forest,train
6940,woodland/mangrove/mangrove(791).tif,woodland,mangrove,train
6941,woodland/sparse_forest/sparse_forest(955).tif,woodland,sparse forest,train
6942,other_objects/town/town(265).tif,other objects,town,train
6943,woodland/sapling/sapling(838).tif,woodland,sapling,train
6944,other_land/snow_mountain/snow_mountain(855).tif,other land,snow mountain,train
6945,transportation/airport_runway/airport_runway(191).tif,transportation,airport runway,train
6946,water_area/hirst/hirst(566).tif,water area,hirst,train
6947,transportation/crossroads/crossroads(436).tif,transportation,crossroads,train
6948,other_land/mountain/mountain(661).tif,other land,mountain,train
6949,woodland/forest/forest(399).tif,woodland,forest,train
6950,woodland/mangrove/mangrove(1012).tif,woodland,mangrove,train
6951,water_area/hirst/hirst(501).tif,water area,hirst,train
